Series_reference,Period,Data_value,Series_title_1
CPIM.SE901202,1989.08,665.84814,Fish and other seafood
CPIM.SE901202,1989.09,672.586254,Fish and other seafood
CPIM.SE901202,1989.1,669.523475,Fish and other seafood
CPIM.SE901202,1989.11,651.146801,Fish and other seafood
CPIM.SE901202,1989.12,645.021243,Fish and other seafood
CPIM.SE901202,1990.01,646.246355,Fish and other seafood
CPIM.SE901202,1990.02,630.319905,Fish and other seafood
CPIM.SE901202,1990.03,629.707349,Fish and other seafood
CPIM.SE901202,1990.04,631.545016,Fish and other seafood
CPIM.SE901202,1990.05,644.408688,Fish and other seafood
CPIM.SE901202,1990.06,642.57102,Fish and other seafood
CPIM.SE901202,1990.07,640.120797,Fish and other seafood
CPIM.SE901202,1990.08,638.895686,Fish and other seafood
CPIM.SE901202,1990.09,645.6338,Fish and other seafood
CPIM.SE901202,1990.1,642.57102,Fish and other seafood
CPIM.SE901202,1990.11,638.28313,Fish and other seafood
CPIM.SE901202,1990.12,631.545016,Fish and other seafood
CPIM.SE901202,1991.01,638.28313,Fish and other seafood
CPIM.SE901202,1991.02,634.607795,Fish and other seafood
CPIM.SE901202,1991.03,633.382683,Fish and other seafood
CPIM.SE901202,1991.04,636.445463,Fish and other seafood
CPIM.SE901202,1991.05,637.058018,Fish and other seafood
CPIM.SE901202,1991.06,641.345908,Fish and other seafood
CPIM.SE901202,1991.07,635.220351,Fish and other seafood
CPIM.SE901202,1991.08,635.220351,Fish and other seafood
CPIM.SE901202,1991.09,635.220351,Fish and other seafood
CPIM.SE901202,1991.1,621.131568,Fish and other seafood
CPIM.SE901202,1991.11,614.393455,Fish and other seafood
CPIM.SE901202,1991.12,608.267896,Fish and other seafood
CPIM.SE901202,1992.01,609.493008,Fish and other seafood
CPIM.SE901202,1992.02,605.205118,Fish and other seafood
CPIM.SE901202,1992.03,613.168343,Fish and other seafood
CPIM.SE901202,1992.04,623.581791,Fish and other seafood
CPIM.SE901202,1992.05,627.869681,Fish and other seafood
CPIM.SE901202,1992.06,638.895686,Fish and other seafood
CPIM.SE901202,1992.07,641.345908,Fish and other seafood
CPIM.SE901202,1992.08,643.796132,Fish and other seafood
CPIM.SE901202,1992.09,641.345908,Fish and other seafood
CPIM.SE901202,1992.1,654.822137,Fish and other seafood
CPIM.SE901202,1992.11,648.084022,Fish and other seafood
CPIM.SE901202,1992.12,645.021243,Fish and other seafood
CPIM.SE901202,1993.01,658.497471,Fish and other seafood
CPIM.SE901202,1993.02,671.973698,Fish and other seafood
CPIM.SE901202,1993.03,672.586254,Fish and other seafood
CPIM.SE901202,1993.04,681.162034,Fish and other seafood
CPIM.SE901202,1993.05,666.460696,Fish and other seafood
CPIM.SE901202,1993.06,656.047248,Fish and other seafood
CPIM.SE901202,1993.07,665.84814,Fish and other seafood
CPIM.SE901202,1993.08,672.586254,Fish and other seafood
CPIM.SE901202,1993.09,666.460696,Fish and other seafood
CPIM.SE901202,1993.1,667.073251,Fish and other seafood
CPIM.SE901202,1993.11,650.534246,Fish and other seafood
CPIM.SE901202,1993.12,637.670575,Fish and other seafood
CPIM.SE901202,1994.01,630.018527,Fish and other seafood
CPIM.SE901202,1994.02,629.380857,Fish and other seafood
CPIM.SE901202,1994.03,624.279492,Fish and other seafood
CPIM.SE901202,1994.04,619.178128,Fish and other seafood
CPIM.SE901202,1994.05,620.453469,Fish and other seafood
CPIM.SE901202,1994.06,619.815798,Fish and other seafood
CPIM.SE901202,1994.07,623.004151,Fish and other seafood
CPIM.SE901202,1994.08,621.09114,Fish and other seafood
CPIM.SE901202,1994.09,616.627445,Fish and other seafood
CPIM.SE901202,1994.1,626.830175,Fish and other seafood
CPIM.SE901202,1994.11,623.641822,Fish and other seafood
CPIM.SE901202,1994.12,615.352104,Fish and other seafood
CPIM.SE901202,1995.01,615.989775,Fish and other seafood
CPIM.SE901202,1995.02,620.453469,Fish and other seafood
CPIM.SE901202,1995.03,622.36648,Fish and other seafood
CPIM.SE901202,1995.04,612.163751,Fish and other seafood
CPIM.SE901202,1995.05,618.540457,Fish and other seafood
CPIM.SE901202,1995.06,608.975398,Fish and other seafood
CPIM.SE901202,1995.07,612.163751,Fish and other seafood
CPIM.SE901202,1995.08,612.163751,Fish and other seafood
CPIM.SE901202,1995.09,614.076763,Fish and other seafood
CPIM.SE901202,1995.1,616.627445,Fish and other seafood
CPIM.SE901202,1995.11,609.613069,Fish and other seafood
CPIM.SE901202,1995.12,604.511704,Fish and other seafood
CPIM.SE901202,1996.01,602.598692,Fish and other seafood
CPIM.SE901202,1996.02,600.68568,Fish and other seafood
CPIM.SE901202,1996.03,606.424716,Fish and other seafood
CPIM.SE901202,1996.04,612.801422,Fish and other seafood
CPIM.SE901202,1996.05,610.88841,Fish and other seafood
CPIM.SE901202,1996.06,608.337728,Fish and other seafood
CPIM.SE901202,1996.07,607.700057,Fish and other seafood
CPIM.SE901202,1996.08,608.975398,Fish and other seafood
CPIM.SE901202,1996.09,612.801422,Fish and other seafood
CPIM.SE901202,1996.1,610.88841,Fish and other seafood
CPIM.SE901202,1996.11,605.787045,Fish and other seafood
CPIM.SE901202,1996.12,605.149374,Fish and other seafood
CPIM.SE901202,1997.01,615.989775,Fish and other seafood
CPIM.SE901202,1997.02,610.88841,Fish and other seafood
CPIM.SE901202,1997.03,614.076763,Fish and other seafood
CPIM.SE901202,1997.04,606.424716,Fish and other seafood
CPIM.SE901202,1997.05,610.25074,Fish and other seafood
CPIM.SE901202,1997.06,610.25074,Fish and other seafood
CPIM.SE901202,1997.07,611.52608,Fish and other seafood
CPIM.SE901202,1997.08,615.989775,Fish and other seafood
CPIM.SE901202,1997.09,618.540457,Fish and other seafood
CPIM.SE901202,1997.1,618.540457,Fish and other seafood
CPIM.SE901202,1997.11,615.352104,Fish and other seafood
CPIM.SE901202,1997.12,613.439092,Fish and other seafood
CPIM.SE901202,1998.01,620.453469,Fish and other seafood
CPIM.SE901202,1998.02,616.627445,Fish and other seafood
CPIM.SE901202,1998.03,628.105515,Fish and other seafood
CPIM.SE901202,1998.04,628.743186,Fish and other seafood
CPIM.SE901202,1998.05,630.656197,Fish and other seafood
CPIM.SE901202,1998.06,637.670575,Fish and other seafood
CPIM.SE901202,1998.07,635.757562,Fish and other seafood
CPIM.SE901202,1998.08,649.148644,Fish and other seafood
CPIM.SE901202,1998.09,645.322621,Fish and other seafood
CPIM.SE901202,1998.1,652.974668,Fish and other seafood
CPIM.SE901202,1998.11,650.423986,Fish and other seafood
CPIM.SE901202,1998.12,641.496597,Fish and other seafood
CPIM.SE901202,1999.01,642.771938,Fish and other seafood
CPIM.SE901202,1999.02,645.960292,Fish and other seafood
CPIM.SE901202,1999.03,644.04728,Fish and other seafood
CPIM.SE901202,1999.04,649.148644,Fish and other seafood
CPIM.SE901202,1999.05,647.873303,Fish and other seafood
CPIM.SE901202,1999.06,652.336997,Fish and other seafood
CPIM.SE901202,1999.07,660.165041,Fish and other seafood
CPIM.SE901202,1999.08,667.993086,Fish and other seafood
CPIM.SE901202,1999.09,664.7314,Fish and other seafood
CPIM.SE901202,1999.1,666.036074,Fish and other seafood
CPIM.SE901202,1999.11,670.602434,Fish and other seafood
CPIM.SE901202,1999.12,660.817378,Fish and other seafood
CPIM.SE901202,2000.01,669.297759,Fish and other seafood
CPIM.SE901202,2000.02,672.559444,Fish and other seafood
CPIM.SE901202,2000.03,682.996836,Fish and other seafood
CPIM.SE901202,2000.04,680.387488,Fish and other seafood
CPIM.SE901202,2000.05,683.649173,Fish and other seafood
CPIM.SE901202,2000.06,682.344499,Fish and other seafood
CPIM.SE901202,2000.07,687.563195,Fish and other seafood
CPIM.SE901202,2000.08,678.430477,Fish and other seafood
CPIM.SE901202,2000.09,691.477217,Fish and other seafood
CPIM.SE901202,2000.1,682.344499,Fish and other seafood
CPIM.SE901202,2000.11,699.305261,Fish and other seafood
CPIM.SE901202,2000.12,709.090316,Fish and other seafood
CPIM.SE901202,2001.01,722.789393,Fish and other seafood
CPIM.SE901202,2001.02,726.703415,Fish and other seafood
CPIM.SE901202,2001.03,735.183796,Fish and other seafood
CPIM.SE901202,2001.04,720.832382,Fish and other seafood
CPIM.SE901202,2001.05,733.879122,Fish and other seafood
CPIM.SE901202,2001.06,737.793144,Fish and other seafood
CPIM.SE901202,2001.07,739.097818,Fish and other seafood
CPIM.SE901202,2001.08,748.882873,Fish and other seafood
CPIM.SE901202,2001.09,746.925862,Fish and other seafood
CPIM.SE901202,2001.1,743.01184,Fish and other seafood
CPIM.SE901202,2001.11,744.316514,Fish and other seafood
CPIM.SE901202,2001.12,747.578199,Fish and other seafood
CPIM.SE901202,2002.01,754.101569,Fish and other seafood
CPIM.SE901202,2002.02,755.406243,Fish and other seafood
CPIM.SE901202,2002.03,753.449232,Fish and other seafood
CPIM.SE901202,2002.04,762.58195,Fish and other seafood
CPIM.SE901202,2002.05,758.015591,Fish and other seafood
CPIM.SE901202,2002.06,759.320265,Fish and other seafood
CPIM.SE901202,2002.07,755.406243,Fish and other seafood
CPIM.SE901202,2002.08,763.234287,Fish and other seafood
CPIM.SE901202,2002.09,762.58195,Fish and other seafood
CPIM.SE901202,2002.1,763.886624,Fish and other seafood
CPIM.SE901202,2002.11,765.843635,Fish and other seafood
CPIM.SE901202,2002.12,765.191298,Fish and other seafood
CPIM.SE901202,2003.01,764.538961,Fish and other seafood
CPIM.SE901202,2003.02,752.144558,Fish and other seafood
CPIM.SE901202,2003.03,760.624938,Fish and other seafood
CPIM.SE901202,2003.04,763.234287,Fish and other seafood
CPIM.SE901202,2003.05,759.320265,Fish and other seafood
CPIM.SE901202,2003.06,768.452983,Fish and other seafood
CPIM.SE901202,2003.07,770.409994,Fish and other seafood
CPIM.SE901202,2003.08,746.273525,Fish and other seafood
CPIM.SE901202,2003.09,764.538961,Fish and other seafood
CPIM.SE901202,2003.1,750.839884,Fish and other seafood
CPIM.SE901202,2003.11,759.320265,Fish and other seafood
CPIM.SE901202,2003.12,750.187547,Fish and other seafood
CPIM.SE901202,2004.01,753.449232,Fish and other seafood
CPIM.SE901202,2004.02,744.316514,Fish and other seafood
CPIM.SE901202,2004.03,750.187547,Fish and other seafood
CPIM.SE901202,2004.04,741.054829,Fish and other seafood
CPIM.SE901202,2004.05,746.925862,Fish and other seafood
CPIM.SE901202,2004.06,739.750154,Fish and other seafood
CPIM.SE901202,2004.07,744.316514,Fish and other seafood
CPIM.SE901202,2004.08,746.925862,Fish and other seafood
CPIM.SE901202,2004.09,734.531459,Fish and other seafood
CPIM.SE901202,2004.1,745.621188,Fish and other seafood
CPIM.SE901202,2004.11,749.53521,Fish and other seafood
CPIM.SE901202,2004.12,744.968851,Fish and other seafood
CPIM.SE901202,2005.01,752.796895,Fish and other seafood
CPIM.SE901202,2005.02,761.277276,Fish and other seafood
CPIM.SE901202,2005.03,756.05858,Fish and other seafood
CPIM.SE901202,2005.04,761.277276,Fish and other seafood
CPIM.SE901202,2005.05,756.05858,Fish and other seafood
CPIM.SE901202,2005.06,758.015591,Fish and other seafood
CPIM.SE901202,2005.07,752.144558,Fish and other seafood
CPIM.SE901202,2005.08,755.406243,Fish and other seafood
CPIM.SE901202,2005.09,741.707166,Fish and other seafood
CPIM.SE901202,2005.1,759.320265,Fish and other seafood
CPIM.SE901202,2005.11,750.839884,Fish and other seafood
CPIM.SE901202,2005.12,744.316514,Fish and other seafood
CPIM.SE901202,2006.01,752.144558,Fish and other seafood
CPIM.SE901202,2006.02,757.363254,Fish and other seafood
CPIM.SE901202,2006.03,739.097818,Fish and other seafood
CPIM.SE901202,2006.04,748.230536,Fish and other seafood
CPIM.SE901202,2006.05,747.578199,Fish and other seafood
CPIM.SE901202,2006.06,750.187547,Fish and other seafood
CPIM.SE901202,2006.07,747.936984,Fish and other seafood
CPIM.SE901202,2006.08,747.936984,Fish and other seafood
CPIM.SE901202,2006.09,760.690172,Fish and other seafood
CPIM.SE901202,2006.1,758.43961,Fish and other seafood
CPIM.SE901202,2006.11,757.689422,Fish and other seafood
CPIM.SE901202,2006.12,761.44036,Fish and other seafood
CPIM.SE901202,2007.01,764.44111,Fish and other seafood
CPIM.SE901202,2007.02,763.690923,Fish and other seafood
CPIM.SE901202,2007.03,753.938485,Fish and other seafood
CPIM.SE901202,2007.04,769.692423,Fish and other seafood
CPIM.SE901202,2007.05,779.444861,Fish and other seafood
CPIM.SE901202,2007.06,762.190548,Fish and other seafood
CPIM.SE901202,2007.07,750.187547,Fish and other seafood
CPIM.SE901202,2007.08,774.193548,Fish and other seafood
CPIM.SE901202,2007.09,762.190548,Fish and other seafood
CPIM.SE901202,2007.1,782.445611,Fish and other seafood
CPIM.SE901202,2007.11,786.946737,Fish and other seafood
CPIM.SE901202,2007.12,769.692423,Fish and other seafood
CPIM.SE901202,2008.01,753.188297,Fish and other seafood
CPIM.SE901202,2008.02,766.691673,Fish and other seafood
CPIM.SE901202,2008.03,768.942236,Fish and other seafood
CPIM.SE901202,2008.04,765.941485,Fish and other seafood
CPIM.SE901202,2008.05,780.945236,Fish and other seafood
CPIM.SE901202,2008.06,807.951988,Fish and other seafood
CPIM.SE901202,2008.07,795.1988,Fish and other seafood
CPIM.SE901202,2008.08,811.702926,Fish and other seafood
CPIM.SE901202,2008.09,835.708927,Fish and other seafood
CPIM.SE901202,2008.1,836.459115,Fish and other seafood
CPIM.SE901202,2008.11,839.459865,Fish and other seafood
CPIM.SE901202,2008.12,846.211553,Fish and other seafood
CPIM.SE901202,2009.01,842.460615,Fish and other seafood
CPIM.SE901202,2009.02,869.467367,Fish and other seafood
CPIM.SE901202,2009.03,880.72018,Fish and other seafood
CPIM.SE901202,2009.04,845.461365,Fish and other seafood
CPIM.SE901202,2009.05,887.471868,Fish and other seafood
CPIM.SE901202,2009.06,895.723931,Fish and other seafood
CPIM.SE901202,2009.07,887.471868,Fish and other seafood
CPIM.SE901202,2009.08,888.972243,Fish and other seafood
CPIM.SE901202,2009.09,888.222056,Fish and other seafood
CPIM.SE901202,2009.1,896.474118,Fish and other seafood
CPIM.SE901202,2009.11,891.972993,Fish and other seafood
CPIM.SE901202,2009.12,870.967742,Fish and other seafood
CPIM.SE901202,2010.01,894.223556,Fish and other seafood
CPIM.SE901202,2010.02,890.472618,Fish and other seafood
CPIM.SE901202,2010.03,881.470368,Fish and other seafood
CPIM.SE901202,2010.04,864.216054,Fish and other seafood
CPIM.SE901202,2010.05,843.96099,Fish and other seafood
CPIM.SE901202,2010.06,861.965491,Fish and other seafood
CPIM.SE901202,2010.07,880.72018,Fish and other seafood
CPIM.SE901202,2010.08,889.722431,Fish and other seafood
CPIM.SE901202,2010.09,894.223556,Fish and other seafood
CPIM.SE901202,2010.1,899.474869,Fish and other seafood
CPIM.SE901202,2010.11,897.974494,Fish and other seafood
CPIM.SE901202,2010.12,894.223556,Fish and other seafood
CPIM.SE901202,2011.01,897.974494,Fish and other seafood
CPIM.SE901202,2011.02,885.971493,Fish and other seafood
CPIM.SE901202,2011.03,867.966992,Fish and other seafood
CPIM.SE901202,2011.04,870.217554,Fish and other seafood
CPIM.SE901202,2011.05,901.725431,Fish and other seafood
CPIM.SE901202,2011.06,875.468867,Fish and other seafood
CPIM.SE901202,2011.07,895.723931,Fish and other seafood
CPIM.SE901202,2011.08,920.48012,Fish and other seafood
CPIM.SE901202,2011.09,901.725431,Fish and other seafood
CPIM.SE901202,2011.1,914.47862,Fish and other seafood
CPIM.SE901202,2011.11,907.726932,Fish and other seafood
CPIM.SE901202,2011.12,930.982746,Fish and other seafood
CPIM.SE901202,2012.01,898.724681,Fish and other seafood
CPIM.SE901202,2012.02,908.477119,Fish and other seafood
CPIM.SE901202,2012.03,912.978245,Fish and other seafood
CPIM.SE901202,2012.04,922.730683,Fish and other seafood
CPIM.SE901202,2012.05,907.726932,Fish and other seafood
CPIM.SE901202,2012.06,912.228057,Fish and other seafood
CPIM.SE901202,2012.07,918.979745,Fish and other seafood
CPIM.SE901202,2012.08,908.477119,Fish and other seafood
CPIM.SE901202,2012.09,922.730683,Fish and other seafood
CPIM.SE901202,2012.1,903.225806,Fish and other seafood
CPIM.SE901202,2012.11,901.725431,Fish and other seafood
CPIM.SE901202,2012.12,897.224306,Fish and other seafood
CPIM.SE901202,2013.01,910.727682,Fish and other seafood
CPIM.SE901202,2013.02,917.47937,Fish and other seafood
CPIM.SE901202,2013.03,894.973743,Fish and other seafood
CPIM.SE901202,2013.04,905.476369,Fish and other seafood
CPIM.SE901202,2013.05,916.729182,Fish and other seafood
CPIM.SE901202,2013.06,925.731433,Fish and other seafood
CPIM.SE901202,2013.07,915.228807,Fish and other seafood
CPIM.SE901202,2013.08,904.726182,Fish and other seafood
CPIM.SE901202,2013.09,916.729182,Fish and other seafood
CPIM.SE901202,2013.1,919.729932,Fish and other seafood
CPIM.SE901202,2013.11,880.72018,Fish and other seafood
CPIM.SE901202,2013.12,906.226557,Fish and other seafood
CPIM.SE901202,2014.01,925.731433,Fish and other seafood
CPIM.SE901202,2014.02,915.228807,Fish and other seafood
CPIM.SE901202,2014.03,915.228807,Fish and other seafood
CPIM.SE901202,2014.04,926.48162,Fish and other seafood
CPIM.SE901202,2014.05,921.230308,Fish and other seafood
CPIM.SE901202,2014.06,931.732933,Fish and other seafood
CPIM.SE901202,2014.07,921.980495,Fish and other seafood
CPIM.SE901202,2014.08,930.982746,Fish and other seafood
CPIM.SE901202,2014.09,941.485371,Fish and other seafood
CPIM.SE901202,2014.1,941.485371,Fish and other seafood
CPIM.SE901202,2014.11,909.227307,Fish and other seafood
CPIM.SE901202,2014.12,920.48012,Fish and other seafood
CPIM.SE901202,2015.01,927.231808,Fish and other seafood
CPIM.SE901202,2015.02,914.47862,Fish and other seafood
CPIM.SE901202,2015.03,934.733683,Fish and other seafood
CPIM.SE901202,2015.04,910.727682,Fish and other seafood
CPIM.SE901202,2015.05,944.486122,Fish and other seafood
CPIM.SE901202,2015.06,952.738184,Fish and other seafood
CPIM.SE901202,2015.07,937.734434,Fish and other seafood
CPIM.SE901202,2015.08,926.48162,Fish and other seafood
CPIM.SE901202,2015.09,936.984246,Fish and other seafood
CPIM.SE901202,2015.1,937.734434,Fish and other seafood
CPIM.SE901202,2015.11,932.483121,Fish and other seafood
CPIM.SE901202,2015.12,929.482371,Fish and other seafood
CPIM.SE901202,2016.01,949.737434,Fish and other seafood
CPIM.SE901202,2016.02,946.736684,Fish and other seafood
CPIM.SE901202,2016.03,953.488372,Fish and other seafood
CPIM.SE901202,2016.04,960.24006,Fish and other seafood
CPIM.SE901202,2016.05,954.988747,Fish and other seafood
CPIM.SE901202,2016.06,973.743436,Fish and other seafood
CPIM.SE901202,2016.07,945.236309,Fish and other seafood
CPIM.SE901202,2016.08,965.491373,Fish and other seafood
CPIM.SE901202,2016.09,969.242311,Fish and other seafood
CPIM.SE901202,2016.1,972.243061,Fish and other seafood
CPIM.SE901202,2016.11,962.490623,Fish and other seafood
CPIM.SE901202,2016.12,945.236309,Fish and other seafood
CPIM.SE901202,2017.01,974.493623,Fish and other seafood
CPIM.SE901202,2017.02,963.990998,Fish and other seafood
CPIM.SE901202,2017.03,971.492873,Fish and other seafood
CPIM.SE901202,2017.04,968.492123,Fish and other seafood
CPIM.SE901202,2017.05,991.747937,Fish and other seafood
CPIM.SE901202,2017.06,1000,Fish and other seafood
CPIM.SE901202,2017.07,990.247562,Fish and other seafood
CPIM.SE901202,2017.08,1004.501125,Fish and other seafood
CPIM.SE901202,2017.09,991.747937,Fish and other seafood
CPIM.SE901202,2017.1,1018.754689,Fish and other seafood
CPIM.SE901202,2017.11,1015.003751,Fish and other seafood
CPIM.SE901202,2017.12,984.246062,Fish and other seafood
CPIM.SE901202,2018.01,1012,Fish and other seafood
CPIM.SE901202,2018.02,1024,Fish and other seafood
CPIM.SE901202,2018.03,1037,Fish and other seafood
CPIM.SE901202,2018.04,1037,Fish and other seafood
CPIM.SE901202,2018.05,1023,Fish and other seafood
CPIM.SE901202,2018.06,1042,Fish and other seafood
CPIM.SE901202,2018.07,1051,Fish and other seafood
CPIM.SE901202,2018.08,1027,Fish and other seafood
CPIM.SE901202,2018.09,1032,Fish and other seafood
CPIM.SE901202,2018.1,1054,Fish and other seafood
CPIM.SE901202,2018.11,1055,Fish and other seafood
CPIM.SE901202,2018.12,1053,Fish and other seafood
CPIM.SE901202,2019.01,1058,Fish and other seafood
CPIM.SE901202,2019.02,1072,Fish and other seafood
CPIM.SE901202,2019.03,1065,Fish and other seafood
CPIM.SE901202,2019.04,1080,Fish and other seafood
CPIM.SE901202,2019.05,1090,Fish and other seafood
CPIM.SE901202,2019.06,1074,Fish and other seafood
CPIM.SE901202,2019.07,1094,Fish and other seafood
CPIM.SE901202,2019.08,1101,Fish and other seafood
CPIM.SE901202,2019.09,1077,Fish and other seafood
CPIM.SE901202,2019.1,1089,Fish and other seafood
CPIM.SE901202,2019.11,1108,Fish and other seafood
CPIM.SE901202,2019.12,1112,Fish and other seafood
CPIM.SE901202,2020.01,1101,Fish and other seafood
CPIM.SE901202,2020.02,1110,Fish and other seafood
CPIM.SE901202,2020.03,1120,Fish and other seafood
CPIM.SE9013,1999.06,696.897375,Grocery food
CPIM.SE9013,1999.07,703.261734,Grocery food
CPIM.SE9013,1999.08,699.28401,Grocery food
CPIM.SE9013,1999.09,700.079554,Grocery food
CPIM.SE9013,1999.1,700.875099,Grocery food
CPIM.SE9013,1999.11,704.057279,Grocery food
CPIM.SE9013,1999.12,696.897375,Grocery food
CPIM.SE9013,2000.01,706.443914,Grocery food
CPIM.SE9013,2000.02,704.852824,Grocery food
CPIM.SE9013,2000.03,705.648369,Grocery food
CPIM.SE9013,2000.04,697.69292,Grocery food
CPIM.SE9013,2000.05,700.875099,Grocery food
CPIM.SE9013,2000.06,704.852824,Grocery food
CPIM.SE9013,2000.07,708.830549,Grocery food
CPIM.SE9013,2000.08,702.466189,Grocery food
CPIM.SE9013,2000.09,707.239459,Grocery food
CPIM.SE9013,2000.1,708.035004,Grocery food
CPIM.SE9013,2000.11,710.421639,Grocery food
CPIM.SE9013,2000.12,712.808274,Grocery food
CPIM.SE9013,2001.01,724.741448,Grocery food
CPIM.SE9013,2001.02,719.968178,Grocery food
CPIM.SE9013,2001.03,724.741448,Grocery food
CPIM.SE9013,2001.04,723.150358,Grocery food
CPIM.SE9013,2001.05,735.083532,Grocery food
CPIM.SE9013,2001.06,733.492442,Grocery food
CPIM.SE9013,2001.07,739.061257,Grocery food
CPIM.SE9013,2001.08,739.061257,Grocery food
CPIM.SE9013,2001.09,754.972156,Grocery food
CPIM.SE9013,2001.1,754.972156,Grocery food
CPIM.SE9013,2001.11,760.540971,Grocery food
CPIM.SE9013,2001.12,762.927605,Grocery food
CPIM.SE9013,2002.01,767.700875,Grocery food
CPIM.SE9013,2002.02,758.949881,Grocery food
CPIM.SE9013,2002.03,769.291965,Grocery food
CPIM.SE9013,2002.04,767.700875,Grocery food
CPIM.SE9013,2002.05,758.154336,Grocery food
CPIM.SE9013,2002.06,763.72315,Grocery food
CPIM.SE9013,2002.07,760.540971,Grocery food
CPIM.SE9013,2002.08,761.336516,Grocery food
CPIM.SE9013,2002.09,762.13206,Grocery food
CPIM.SE9013,2002.1,765.31424,Grocery food
CPIM.SE9013,2002.11,766.90533,Grocery food
CPIM.SE9013,2002.12,761.336516,Grocery food
CPIM.SE9013,2003.01,762.927605,Grocery food
CPIM.SE9013,2003.02,762.13206,Grocery food
CPIM.SE9013,2003.03,766.90533,Grocery food
CPIM.SE9013,2003.04,758.154336,Grocery food
CPIM.SE9013,2003.05,766.109785,Grocery food
CPIM.SE9013,2003.06,767.700875,Grocery food
CPIM.SE9013,2003.07,776.45187,Grocery food
CPIM.SE9013,2003.08,774.065235,Grocery food
CPIM.SE9013,2003.09,775.656325,Grocery food
CPIM.SE9013,2003.1,771.6786,Grocery food
CPIM.SE9013,2003.11,773.26969,Grocery food
CPIM.SE9013,2003.12,769.291965,Grocery food
CPIM.SE9013,2004.01,774.065235,Grocery food
CPIM.SE9013,2004.02,764.518695,Grocery food
CPIM.SE9013,2004.03,773.26969,Grocery food
CPIM.SE9013,2004.04,778.042959,Grocery food
CPIM.SE9013,2004.05,775.656325,Grocery food
CPIM.SE9013,2004.06,771.6786,Grocery food
CPIM.SE9013,2004.07,771.6786,Grocery food
CPIM.SE9013,2004.08,773.26969,Grocery food
CPIM.SE9013,2004.09,775.656325,Grocery food
CPIM.SE9013,2004.1,778.838504,Grocery food
CPIM.SE9013,2004.11,776.45187,Grocery food
CPIM.SE9013,2004.12,773.26969,Grocery food
CPIM.SE9013,2005.01,782.020684,Grocery food
CPIM.SE9013,2005.02,783.611774,Grocery food
CPIM.SE9013,2005.03,785.998409,Grocery food
CPIM.SE9013,2005.04,783.611774,Grocery food
CPIM.SE9013,2005.05,785.202864,Grocery food
CPIM.SE9013,2005.06,787.589499,Grocery food
CPIM.SE9013,2005.07,785.998409,Grocery food
CPIM.SE9013,2005.08,788.385044,Grocery food
CPIM.SE9013,2005.09,786.793954,Grocery food
CPIM.SE9013,2005.1,782.816229,Grocery food
CPIM.SE9013,2005.11,785.998409,Grocery food
CPIM.SE9013,2005.12,789.180589,Grocery food
CPIM.SE9013,2006.01,793.953858,Grocery food
CPIM.SE9013,2006.02,792.362768,Grocery food
CPIM.SE9013,2006.03,799.522673,Grocery food
CPIM.SE9013,2006.04,790.771679,Grocery food
CPIM.SE9013,2006.05,789.976134,Grocery food
CPIM.SE9013,2006.06,795.544948,Grocery food
CPIM.SE9013,2006.07,797.931583,Grocery food
CPIM.SE9013,2006.08,797.931583,Grocery food
CPIM.SE9013,2006.09,791.567224,Grocery food
CPIM.SE9013,2006.1,794.749403,Grocery food
CPIM.SE9013,2006.11,799.522673,Grocery food
CPIM.SE9013,2006.12,793.158313,Grocery food
CPIM.SE9013,2007.01,801.909308,Grocery food
CPIM.SE9013,2007.02,803.500398,Grocery food
CPIM.SE9013,2007.03,806.682578,Grocery food
CPIM.SE9013,2007.04,803.500398,Grocery food
CPIM.SE9013,2007.05,799.522673,Grocery food
CPIM.SE9013,2007.06,801.113763,Grocery food
CPIM.SE9013,2007.07,812.251392,Grocery food
CPIM.SE9013,2007.08,813.842482,Grocery food
CPIM.SE9013,2007.09,820.206842,Grocery food
CPIM.SE9013,2007.1,832.140016,Grocery food
CPIM.SE9013,2007.11,843.277645,Grocery food
CPIM.SE9013,2007.12,855.210819,Grocery food
CPIM.SE9013,2008.01,866.348449,Grocery food
CPIM.SE9013,2008.02,875.894988,Grocery food
CPIM.SE9013,2008.03,879.077168,Grocery food
CPIM.SE9013,2008.04,889.419252,Grocery food
CPIM.SE9013,2008.05,894.192522,Grocery food
CPIM.SE9013,2008.06,898.170247,Grocery food
CPIM.SE9013,2008.07,902.943516,Grocery food
CPIM.SE9013,2008.08,920.445505,Grocery food
CPIM.SE9013,2008.09,925.218775,Grocery food
CPIM.SE9013,2008.1,930.78759,Grocery food
CPIM.SE9013,2008.11,940.334129,Grocery food
CPIM.SE9013,2008.12,949.085123,Grocery food
CPIM.SE9013,2009.01,953.062848,Grocery food
CPIM.SE9013,2009.02,955.449483,Grocery food
CPIM.SE9013,2009.03,953.062848,Grocery food
CPIM.SE9013,2009.04,949.085123,Grocery food
CPIM.SE9013,2009.05,958.631663,Grocery food
CPIM.SE9013,2009.06,968.973747,Grocery food
CPIM.SE9013,2009.07,973.747017,Grocery food
CPIM.SE9013,2009.08,961.018298,Grocery food
CPIM.SE9013,2009.09,960.222753,Grocery food
CPIM.SE9013,2009.1,956.245028,Grocery food
CPIM.SE9013,2009.11,954.653938,Grocery food
CPIM.SE9013,2009.12,951.471758,Grocery food
CPIM.SE9013,2010.01,968.973747,Grocery food
CPIM.SE9013,2010.02,961.018298,Grocery food
